customer_id,customer_gender,customer_age,customer_education,kids_home,teens_home,latitude,longitude,customer_loyalty,typical_hour,distinct_stores_visited,total_distinct_products,percentage_of_products_bought_promotion,number_complaints,spend_groceries,spend_electronics,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,percentage_spend_groceries,percentage_spend_electronics,percentage_spend_vegetables,percentage_spend_nonalcohol_drinks,percentage_spend_alcohol_drinks,percentage_spend_meat,percentage_spend_fish,percentage_spend_hygiene,percentage_spend_videogames,cluster_pc_ward8
62,1,22,0,0,0,38.750449404117504,-9.154741601578346,1,22,2,81,0.2001354518363882,0,115,19,20,198,802,45,53,50,101,0.081967213114754,0.0135424091233072,0.0142551674982181,0.1411261582323592,0.571632216678546,0.0320741268709907,0.0377761938702779,0.0356379187455452,0.0719885958660014,6
72,0,24,0,0,0,38.65939260292765,-9.198340874159916,1,22,2,85,0.2100450972317832,0,75,19,16,215,933,52,52,48,94,0.0498670212765957,0.0126329787234042,0.0106382978723404,0.1429521276595744,0.620345744680851,0.0345744680851063,0.0345744680851063,0.0319148936170212,0.0625,6
90,0,24,0,0,0,38.752666250790654,-9.164159574526888,1,21,2,69,0.199301659855995,0,126,20,15,202,907,45,47,53,101,0.0831134564643799,0.0131926121372031,0.0098944591029023,0.1332453825857519,0.5982849604221636,0.0296833773087071,0.0310026385224274,0.0349604221635883,0.0666226912928759,6
106,1,24,0,0,0,38.65360285348049,-9.198207231949215,1,22,2,96,0.2046389348051512,0,129,17,23,186,922,61,49,60,93,0.0837662337662337,0.011038961038961,0.0149350649350649,0.1207792207792207,0.5987012987012987,0.0396103896103896,0.0318181818181818,0.0389610389610389,0.0603896103896103,6
116,0,23,0,0,0,38.66825607211205,-9.206312136265543,1,23,2,67,0.2099037412385041,0,110,20,22,201,1013,55,49,56,101,0.0676090964966195,0.0122925629993853,0.0135218192993239,0.1235402581438229,0.6226183159188691,0.0338045482483097,0.0301167793484941,0.034419176398279,0.0620774431468961,6
134,1,22,0,0,0,38.66906166553459,-9.202246275506033,1,21,2,88,0.1965367723806833,0,131,20,19,213,893,54,48,45,102,0.0859016393442623,0.0131147540983606,0.0124590163934426,0.1396721311475409,0.5855737704918033,0.0354098360655737,0.0314754098360655,0.0295081967213114,0.0668852459016393,6
160,1,24,0,0,0,38.7430569543718,-9.16173876609424,1,21,2,66,0.1936050107547479,0,85,22,26,197,929,48,50,49,99,0.0564784053156146,0.0146179401993355,0.0172757475083056,0.1308970099667774,0.6172757475083056,0.0318936877076411,0.0332225913621262,0.0325581395348837,0.0657807308970099,6
163,1,23,0,0,0,38.7550814281175,-9.160622061636886,1,21,2,82,0.2009860355240729,0,99,21,25,191,897,52,54,49,99,0.0665770006724949,0.0141223940820443,0.0168123739071956,0.1284465366509751,0.6032279757901816,0.034969737726967,0.0363147276395427,0.0329522528581035,0.0665770006724949,6
170,0,22,0,0,0,38.72621322799843,-9.15992132612867,1,18,2,79,0.2022294558329942,0,127,23,16,195,911,49,56,42,96,0.0838283828382838,0.0151815181518151,0.0105610561056105,0.1287128712871287,0.6013201320132013,0.0323432343234323,0.0369636963696369,0.0277227722772277,0.0633663366336633,6
182,1,22,0,0,0,38.728487193357424,-9.164140398979743,1,23,2,77,0.1994317329139315,0,83,23,23,189,921,55,52,51,94,0.0556673373574782,0.0154258886653252,0.0154258886653252,0.1267605633802817,0.6177062374245473,0.0368879946344735,0.0348759221998658,0.0342052313883299,0.0630449362843729,6
236,1,22,0,0,0,38.749182972848246,-9.158355133625474,1,21,2,102,0.2012389670409781,0,122,22,22,213,955,44,44,42,102,0.0779054916985951,0.0140485312899106,0.0140485312899106,0.1360153256704981,0.6098339719029374,0.0280970625798212,0.0280970625798212,0.0268199233716475,0.0651340996168582,6
238,1,22,0,0,0,38.75242221789759,-9.16884139644671,1,23,2,83,0.2025511649066265,0,88,20,22,189,860,47,51,50,102,0.0615815255423373,0.0139958012596221,0.0153953813855843,0.1322603219034289,0.6018194541637508,0.0328901329601119,0.0356892932120363,0.0349895031490552,0.0713785864240727,6
251,1,22,0,0,0,38.73707167092388,-9.163474062210396,1,21,2,90,0.1980120801325257,0,75,21,16,212,890,56,51,50,115,0.0504710632570659,0.0141318977119784,0.0107671601615074,0.1426648721399731,0.5989232839838493,0.0376850605652759,0.0343203230148048,0.0336473755047106,0.0773889636608344,6
303,0,22,0,0,0,38.66312833077391,-9.204757750222107,1,22,2,81,0.1954320475359009,0,56,22,20,201,929,42,45,54,98,0.038173142467621,0.0149965916837082,0.0136332651670074,0.1370143149284253,0.6332651670074982,0.0286298568507157,0.0306748466257668,0.0368098159509202,0.0668029993183367,6
329,0,23,0,0,0,38.74395411017109,-9.151815618841187,1,23,2,85,0.1942984943723875,0,98,21,20,199,894,43,50,51,101,0.0663507109004739,0.0142180094786729,0.0135409614082599,0.1347325660121868,0.6052809749492214,0.0291130670277589,0.0338524035206499,0.0345294515910629,0.0683818551117129,6
342,0,24,0,0,0,38.66243360717037,-9.20406198356843,1,22,2,81,0.2163957735858827,0,116,21,11,192,969,48,57,51,103,0.0739795918367346,0.0133928571428571,0.0070153061224489,0.1224489795918367,0.6179846938775511,0.0306122448979591,0.0363520408163265,0.0325255102040816,0.065688775510204,6
346,1,24,0,0,0,38.668640404609405,-9.20395100895428,1,18,2,93,0.2008293806658838,0,118,20,14,220,898,54,51,45,93,0.0779907468605419,0.0132187706543291,0.0092531394580304,0.1454064771976206,0.5935228023793787,0.0356906807666887,0.0337078651685393,0.0297422339722405,0.0614672835426305,6
352,0,22,0,0,0,38.72634123196375,-9.167659214503724,1,23,2,82,0.2002690776935487,0,115,19,28,186,878,48,49,46,97,0.0784447476125511,0.0129604365620736,0.0190995907230559,0.1268758526603001,0.5989085948158254,0.0327421555252387,0.0334242837653478,0.0313778990450204,0.0661664392905866,6
383,1,23,0,0,0,38.65659383892592,-9.212561918200104,1,21,2,87,0.2029641077055816,0,109,24,20,179,825,45,42,49,106,0.0779127948534667,0.0171551107934238,0.0142959256611865,0.1279485346676197,0.5897069335239457,0.0321658327376697,0.0300214438884917,0.035025017869907,0.0757684060042887,6
387,1,22,0,0,0,38.66595163847461,-9.212018703628544,1,20,2,97,0.2066424555424037,0,98,20,20,212,935,56,42,54,94,0.0640104506858262,0.0130633572828216,0.0130633572828216,0.1384715871979098,0.6107119529719138,0.0365774003919007,0.0274330502939255,0.0352710646636185,0.0613977792292619,6
394,0,24,0,0,0,38.7384794467859,-9.15681314299219,1,22,2,80,0.2064583140808722,0,122,17,16,198,931,52,42,48,85,0.0807412309728656,0.0112508272667107,0.0105890138980807,0.1310390469887491,0.6161482461945731,0.0344142951687624,0.0277961614824619,0.0317670416942422,0.0562541363335539,6
397,1,24,0,0,0,38.66213714308938,-9.21122907162106,1,23,2,81,0.1983106419733996,0,109,17,22,186,898,52,41,47,97,0.0742001361470388,0.011572498298162,0.0149761742682096,0.1266167460857726,0.6113002042205582,0.0353982300884955,0.0279101429543907,0.0319945541184479,0.0660313138189244,6
411,1,22,0,0,0,38.72820275865775,-9.155658625085726,1,22,2,72,0.1968660091586646,0,140,21,21,201,900,54,55,51,107,0.0903225806451612,0.0135483870967741,0.0135483870967741,0.1296774193548387,0.5806451612903226,0.0348387096774193,0.0354838709677419,0.0329032258064516,0.0690322580645161,6
459,1,23,0,0,0,38.744678699154,-9.172795881905598,1,22,2,114,0.207088139799029,0,99,20,25,215,838,49,47,44,104,0.0687022900763358,0.0138792505204718,0.0173490631505898,0.1492019430950728,0.5815405968077724,0.0340041637751561,0.0326162387231089,0.0305343511450381,0.0721721027064538,6
508,1,22,0,0,0,38.73810404073476,-9.156274061208668,1,23,2,73,0.2084830570337665,0,87,22,13,203,809,47,43,48,100,0.0634110787172011,0.0160349854227405,0.0094752186588921,0.1479591836734693,0.5896501457725948,0.0342565597667638,0.0313411078717201,0.0349854227405247,0.0728862973760933,6
518,0,22,0,0,0,38.75429821077602,-9.151744091984307,0,23,2,69,0.1995470742671673,0,107,21,27,216,916,48,54,58,99,0.0692108667529107,0.0135834411384217,0.0174644243208279,0.1397153945666235,0.592496765847348,0.0310478654592496,0.0349288486416558,0.03751617076326,0.0640362225097024,6
525,1,24,0,0,0,38.73496736957621,-9.164195403201246,0,22,2,75,0.1908170131916897,0,68,15,18,198,828,51,47,50,96,0.049598832968636,0.0109409190371991,0.0131291028446389,0.1444201312910284,0.6039387308533917,0.037199124726477,0.0342815463165572,0.036469730123997,0.0700218818380744,6
531,1,22,0,0,0,38.73167336019525,-9.16335839989806,0,22,2,67,0.2058895196028948,0,110,21,22,205,878,57,45,46,107,0.073775989268947,0.0140845070422535,0.0147551978537894,0.1374916163648558,0.5888665325285044,0.0382293762575452,0.0301810865191146,0.0308517773306505,0.0717639168343393,6
581,1,22,0,0,0,38.65393087451974,-9.20730707158185,0,23,2,74,0.1950468358480913,0,92,16,24,198,892,56,44,56,100,0.0622462787550744,0.0108254397834912,0.0162381596752368,0.1339648173207036,0.6035182679296346,0.0378890392422192,0.0297699594046008,0.0378890392422192,0.06765899864682,6
615,1,22,0,0,0,38.74994247187579,-9.155968550268062,0,21,2,80,0.1934598212178422,0,114,20,11,196,802,46,53,50,84,0.0828488372093023,0.0145348837209302,0.0079941860465116,0.1424418604651162,0.5828488372093024,0.0334302325581395,0.0385174418604651,0.0363372093023255,0.0610465116279069,6
617,1,23,0,0,0,38.7401378924726,-9.16095223869865,0,23,2,93,0.1985222003503185,0,78,18,18,205,915,47,45,51,101,0.0527740189445196,0.0121786197564276,0.0121786197564276,0.138700947225981,0.6190798376184032,0.0317997293640054,0.030446549391069,0.0345060893098782,0.0683355886332882,6
659,1,22,0,0,0,38.66435282118676,-9.20817624419479,0,22,2,79,0.1999879843470887,0,91,21,27,197,881,48,48,44,100,0.0624571036376115,0.0144131777625257,0.0185312285518188,0.1352093342484557,0.6046671242278655,0.0329444063143445,0.0329444063143445,0.0301990391214824,0.0686341798215511,6
666,1,24,0,0,0,38.758351067013805,-9.165843135173194,0,20,2,93,0.1923683347165623,0,145,22,27,203,896,55,54,52,103,0.0931278098908156,0.0141297366730892,0.0173410404624277,0.1303789338471419,0.575465639049454,0.0353243416827231,0.0346820809248554,0.0333975594091201,0.0661528580603725,6
674,1,22,0,0,0,38.726968077787255,-9.166274850424896,0,21,2,98,0.1936748886077007,0,88,21,7,203,910,53,53,56,98,0.0591000671591672,0.0141034251175285,0.0047011417058428,0.1363331094694425,0.6111484217595702,0.0355943586299529,0.0355943586299529,0.0376091336467427,0.0658159838817998,6
698,0,23,0,0,0,38.66071259612068,-9.200724244061638,0,23,2,93,0.1934660667766579,0,105,21,20,203,883,54,48,58,98,0.0704697986577181,0.0140939597315436,0.0134228187919463,0.136241610738255,0.5926174496644295,0.036241610738255,0.0322147651006711,0.0389261744966442,0.0657718120805369,6
710,1,23,0,0,0,38.748248924990726,-9.16265063397705,0,22,2,73,0.201804986140389,0,88,20,26,194,953,58,58,46,104,0.0568842921784098,0.0129282482223658,0.0168067226890756,0.1254040077569489,0.6160310277957337,0.037491919844861,0.037491919844861,0.0297349709114414,0.0672268907563025,6
727,1,23,0,0,0,38.734838947264414,-9.153533447993992,0,21,2,70,0.1968929927496115,0,113,20,26,198,1026,46,48,49,104,0.0693251533742331,0.0122699386503067,0.0159509202453987,0.1214723926380368,0.6294478527607362,0.0282208588957055,0.0294478527607361,0.0300613496932515,0.0638036809815951,6
728,1,22,0,0,0,38.66003856395101,-9.198854082536952,0,21,2,82,0.2054818605339326,0,81,17,20,217,1030,52,41,45,90,0.0508474576271186,0.0106716886377903,0.012554927809165,0.1362209667294413,0.6465787821720025,0.0326428123038292,0.0257376020087884,0.0282485875706214,0.0564971751412429,6
765,1,22,0,0,0,38.73625006065644,-9.162400047400206,0,22,2,70,0.2083194821976402,0,123,22,17,210,944,46,49,45,105,0.0787956438180653,0.014093529788597,0.0108904548366431,0.1345291479820627,0.6047405509288918,0.0294682895579756,0.0313901345291479,0.0288276745675848,0.0672645739910313,6
794,0,22,0,0,0,38.7462575069808,-9.170934358597398,0,21,2,77,0.1979428472208433,0,119,14,14,215,947,49,47,47,100,0.0766752577319587,0.009020618556701,0.009020618556701,0.1385309278350515,0.6101804123711341,0.0315721649484536,0.0302835051546391,0.0302835051546391,0.0644329896907216,6
867,0,22,0,0,0,38.75098612697541,-9.160958849962848,0,23,2,70,0.1935947984805416,0,114,22,21,197,884,50,47,43,106,0.0768194070080862,0.0148247978436657,0.0141509433962264,0.1327493261455525,0.5956873315363881,0.0336927223719676,0.0316711590296495,0.0289757412398921,0.0714285714285714,6
893,1,23,0,0,0,38.75093885675437,-9.16668316341639,0,23,2,76,0.1993558585340404,0,88,22,20,187,874,47,50,43,100,0.0614954577218728,0.0153738644304682,0.0139762403913347,0.1306778476589797,0.6107617051013278,0.0328441649196366,0.0349406009783368,0.0300489168413696,0.0698812019566736,6
931,1,22,0,0,0,38.75209674640484,-9.163209742002962,0,21,2,89,0.1976476686948488,0,89,19,20,207,918,43,50,46,106,0.0594125500667556,0.0126835781041388,0.0133511348464619,0.1381842456608811,0.6128170894526035,0.0287049399198931,0.0333778371161548,0.0307076101468624,0.0707610146862483,6
953,1,23,0,0,0,38.74505719388676,-9.162550409307435,0,23,2,85,0.1957219172792807,0,134,20,21,207,933,48,49,52,100,0.0856777493606138,0.0127877237851662,0.0134271099744245,0.1323529411764706,0.5965473145780051,0.0306905370843989,0.0313299232736572,0.0332480818414322,0.0639386189258312,6
955,1,24,0,0,0,38.73587138566652,-9.163430371808763,0,21,2,89,0.2043667630884101,0,92,16,20,193,928,47,50,38,94,0.0622462787550744,0.0108254397834912,0.013531799729364,0.1305818673883626,0.6278755074424899,0.0317997293640054,0.03382949932341,0.0257104194857916,0.0635994587280108,6
